""      ,"ZPID"       ,"address"                                                           ,"price"    ,"bed" ,"bath" ,"Sq.Feet" ,"city"                 ,"zip-code"
"10301" ,"3015339"    ,"5068 Milentz Ave, Saint Louis, MO 63109"                           ,"339900"   ,"4"   ,"3"    ,"2516"    ,"Saint Louis"          ,"63109"
"10302" ,"2060705593" ,"4659 Lee Ave, Saint Louis, MO 63115"                               ,"69900"    ,"2"   ,"2"    ,"1968"    ,"Saint Louis"          ,"63115"
"10303" ,"81714352"   ,"1520 Washington Ave UNIT R-711, Saint Louis, MO 63103"             ,"140000"   ,"2"   ,"1"    ,"1114"    ,"Saint Louis"          ,"63103"
"10304" ,"3026926"    ,"1822 Switzer Ave, Saint Louis, MO 63147"                           ,"38000"    ,"4"   ,"3"    ,"2400"    ,"Saint Louis"          ,"63147"
"10305" ,"2948706"    ,"2025 Rutger St, Saint Louis, MO 63104"                             ,"465000"   ,"4"   ,"2"    ,"2759"    ,"Saint Louis"          ,"63104"
"10306" ,"2060749337" ,"5200 Louisiana Ave, Saint Louis, MO 63111"                         ,"190000"   ,"4"   ,"4"    ,"3740"    ,"Saint Louis"          ,"63111"
"10307" ,"2939844"    ,"2320 Arkansas Ave, Saint Louis, MO 63104"                          ,"325000"   ,"2"   ,"2"    ,"2134"    ,"Saint Louis"          ,"63104"
"10308" ,"3011260"    ,"5424 Bates St, Saint Louis, MO 63116"                              ,"135000"   ,"2"   ,"1"    ,"825"     ,"Saint Louis"          ,"63116"
"10309" ,"2977240"    ,"4843 Lee Ave, Saint Louis, MO 63115"                               ,"49900"    ,"3"   ,"1"    ,"1170"    ,"Saint Louis"          ,"63115"
"10310" ,"2970568"    ,"5325 Shaw Ave, Saint Louis, MO 63110"                              ,"220000"   ,"2"   ,"1"    ,"1550"    ,"Saint Louis"          ,"63110"
"10311" ,"3024091"    ,"6810 Alexander St, Saint Louis, MO 63116"                          ,"389900"   ,"3"   ,"3"    ,"3364"    ,"Saint Louis"          ,"63116"
"10312" ,"2968922"    ,"4466 Laclede Ave, Saint Louis, MO 63108"                           ,"775000"   ,"5"   ,"4"    ,"4050"    ,"Saint Louis"          ,"63108"
"10313" ,"2086380990" ,"1831 Sidney St APT B, Saint Louis, MO 63104"                       ,"210000"   ,"2"   ,"2"    ,"1727"    ,"Saint Louis"          ,"63104"
"10314" ,"2961909"    ,"3840 Greer Ave, Saint Louis, MO 63107"                             ,"50000"    ,"3"   ,"2"    ,"2704"    ,"Saint Louis"          ,"63107"
"10315" ,"3009820"    ,"4263 Bingham Ave, Saint Louis, MO 63116"                           ,"154900"   ,"2"   ,"1"    ,"1197"    ,"Saint Louis"          ,"63116"
"10316" ,"2973662"    ,"4136 Humphrey St, Saint Louis, MO 63116"                           ,"269900"   ,"2"   ,"1"    ,"1300"    ,"Saint Louis"          ,"63116"
"10317" ,"3022200"    ,"5038 Miami St, Saint Louis, MO 63139"                              ,"525000"   ,"3"   ,"3"    ,"2262"    ,"Saint Louis"          ,"63139"
"10318" ,"2965340"    ,"4728 Hammett Pl, Saint Louis, MO 63113"                            ,"60000"    ,"3"   ,"2"    ,"1554"    ,"Saint Louis"          ,"63113"
"10319" ,"2076452420" ,"2806 Iowa Ave, Saint Louis, MO 63118"                              ,"289999"   ,"4"   ,"4"    ,"3600"    ,"Saint Louis"          ,"63118"
"10320" ,"2989882"    ,"4007 Cleveland Ave, Saint Louis, MO 63110"                         ,"335000"   ,"4"   ,"2"    ,"1734"    ,"Saint Louis"          ,"63110"
"10321" ,"3030047"    ,"7444 Morgan Ford Rd, Saint Louis, MO 63116"                        ,"149900"   ,"3"   ,"1"    ,"932"     ,"Saint Louis"          ,"63116"
"10322" ,"2953018"    ,"4514 S Grand Blvd, Saint Louis, MO 63111"                          ,"159900"   ,"2"   ,"1"    ,"1227"    ,"Saint Louis"          ,"63111"
"10323" ,"2974492"    ,"3951 Keokuk St, Saint Louis, MO 63116"                             ,"154900"   ,"4"   ,"2"    ,"1650"    ,"Saint Louis"          ,"63116"
"10324" ,"2939142"    ,"2849 S 18th St, Saint Louis, MO 63118"                             ,"124900"   ,"2"   ,"2"    ,"1258"    ,"Saint Louis"          ,"63118"
"10325" ,"3000611"    ,"4614 Varrelmann Ave, Saint Louis, MO 63116"                        ,"1e+05"    ,"3"   ,"1"    ,"3242"    ,"Saint Louis"          ,"63116"
"10326" ,"3026499"    ,"4621 McCausland Ave, Saint Louis, MO 63109"                        ,"209900"   ,"4"   ,"2"    ,"1080"    ,"Saint Louis"          ,"63109"
"10327" ,"45073471"   ,"10213 N Ojus Dr, Tampa, FL 33617"                                  ,"105000"   ,"3"   ,"3"    ,"1050"    ,"Tampa"                ,"33617"
"10328" ,"68591239"   ,"5125 Palm Springs Blvd UNIT 6105, Tampa, FL 33647"                 ,"265000"   ,"3"   ,"2"    ,"1292"    ,"Tampa"                ,"33647"
"10329" ,"45086839"   ,"3611 E Chelsea St, Tampa, FL 33610"                                ,"179900"   ,"3"   ,"2"    ,"1410"    ,"Tampa"                ,"33610"
"10330" ,"44926317"   ,"5100 Burchette Rd UNIT 500, Tampa, FL 33647"                       ,"285000"   ,"3"   ,"2"    ,"1080"    ,"Tampa"                ,"33647"
"10331" ,"44962252"   ,"17736 Long Ridge Rd, Tampa, FL 33647"                              ,"450000"   ,"3"   ,"3"    ,"2022"    ,"Tampa"                ,"33647"
"10332" ,"45110126"   ,"2207 Grant St, Tampa, FL 33605"                                    ,"245500"   ,"2"   ,"1"    ,"889"     ,"Tampa"                ,"33605"
"10333" ,"45078505"   ,"2020 E Okaloosa Ave, Tampa, FL 33604"                              ,"350000"   ,"3"   ,"3"    ,"1206"    ,"Tampa"                ,"33604"
"10334" ,"45108404"   ,"1003 E 19th Ave, Tampa, FL 33605"                                  ,"679900"   ,"3"   ,"3"    ,"1829"    ,"Tampa"                ,"33605"
"10335" ,"44961661"   ,"8905 Magnolia Chase Cir, Tampa, FL 33647"                          ,"850000"   ,"4"   ,"4"    ,"3121"    ,"Tampa"                ,"33647"
"10336" ,"45095046"   ,"812 E Baker St, Tampa, FL 33603"                                   ,"448989"   ,"4"   ,"3"    ,"1686"    ,"Tampa"                ,"33603"
"10337" ,"45104129"   ,"3115 W La Salle St, Tampa, FL 33607"                               ,"649990"   ,"4"   ,"3"    ,"2194"    ,"Tampa"                ,"33607"
"10338" ,"45054200"   ,"3009 S West Shore Blvd, Tampa, FL 33629"                           ,"2995000"  ,"5"   ,"5"    ,"5389"    ,"Tampa"                ,"33629"
"10339" ,"81945634"   ,"1208 E Kennedy Blvd UNIT 314, Tampa, FL 33602"                     ,"469500"   ,"2"   ,"1"    ,"1050"    ,"Tampa"                ,"33602"
"10340" ,"82047987"   ,"8452 Dunham Station Dr, Tampa, FL 33647"                           ,"1082000"  ,"4"   ,"4"    ,"3935"    ,"Tampa"                ,"33647"
"10341" ,"2070250802" ,"7155 E Bank Dr #205, Tampa, FL 33617"                              ,"145000"   ,"2"   ,"2"    ,"864"     ,"Tampa"                ,"33617"
"10342" ,"45078444"   ,"2009 E Eskimo Ave, Tampa, FL 33604"                                ,"229900"   ,"3"   ,"1"    ,"1114"    ,"Tampa"                ,"33604"
"10343" ,"45111306"   ,"10 Ladoga Ave, Tampa, FL 33606"                                    ,"5200000"  ,"5"   ,"4"    ,"4242"    ,"Tampa"                ,"33606"
"10344" ,"45033930"   ,"11009 Forest Hills Dr, Tampa, FL 33612"                            ,"485000"   ,"4"   ,"2"    ,"2212"    ,"Tampa"                ,"33612"
"10345" ,"45053781"   ,"4702 W Heron Ln, Tampa, FL 33629"                                  ,"1799000"  ,"4"   ,"3"    ,"3636"    ,"Tampa"                ,"33629"
"10346" ,"68532727"   ,"8261 Dunham Station Dr, Tampa, FL 33647"                           ,"625000"   ,"3"   ,"3"    ,"2514"    ,"Tampa"                ,"33647"
"10347" ,"54781949"   ,"10219 Devonshire Lake Dr, Tampa, FL 33647"                         ,"349900"   ,"3"   ,"2"    ,"1578"    ,"Tampa"                ,"33647"
"10348" ,"82979679"   ,"10910 Ancient Futures Dr, Tampa, FL 33647"                         ,"475000"   ,"4"   ,"3"    ,"2563"    ,"Tampa"                ,"33647"
"10349" ,"45088778"   ,"1607 E Ida St, Tampa, FL 33610"                                    ,"168000"   ,"3"   ,"2"    ,"1389"    ,"Tampa"                ,"33610"
"10350" ,"99640542"   ,"8311 Ogontz Ave, Tampa, FL 33604"                                  ,"275000"   ,"3"   ,"2"    ,"1232"    ,"Tampa"                ,"33604"
"10351" ,"66715791"   ,"10130 Deercliff Dr, Tampa, FL 33647"                               ,"650000"   ,"5"   ,"4"    ,"3957"    ,"Tampa"                ,"33647"
"10352" ,"45105681"   ,"211 W Floribraska Ave, Tampa, FL 33603"                            ,"575000"   ,"3"   ,"2"    ,"1704"    ,"Tampa"                ,"33603"
"10353" ,"44895805"   ,"13805 Cherry Brook Ln, Tampa, FL 33618"                            ,"499000"   ,"3"   ,"2"    ,"2497"    ,"Tampa"                ,"33618"
"10354" ,"89747606"   ,"10625 Liberty Bell Dr, Tampa, FL 33647"                            ,"396000"   ,"4"   ,"3"    ,"1922"    ,"Tampa"                ,"33647"
"10355" ,"44962719"   ,"18132 Regents Square Dr, Tampa, FL 33647"                          ,"675000"   ,"5"   ,"5"    ,"3242"    ,"Tampa"                ,"33647"
"10356" ,"2142883876" ,"422 E Forest Ave, Tampa, FL 33602"                                 ,"599900"   ,"4"   ,"3"    ,"2506"    ,"Tampa"                ,"33602"
"10357" ,"45033252"   ,"10209 N Annette Ave, Tampa, FL 33612"                              ,"338700"   ,"3"   ,"3"    ,"1261"    ,"Tampa"                ,"33612"
"10358" ,"44962236"   ,"17704 Long Ridge Rd, Tampa, FL 33647"                              ,"525000"   ,"4"   ,"3"    ,"2301"    ,"Tampa"                ,"33647"
"10359" ,"45053436"   ,"1610 Culbreath Isles Dr, Tampa, FL 33629"                          ,"7999990"  ,"5"   ,"5"    ,"5266"    ,"Tampa"                ,"33629"
"10360" ,"45035580"   ,"8520 N Newport Ave, Tampa, FL 33604"                               ,"299900"   ,"2"   ,"1"    ,"734"     ,"Tampa"                ,"33604"
"10361" ,"45105907"   ,"2610 N Highland Ave, Tampa, FL 33602"                              ,"797000"   ,"6"   ,"4"    ,"2672"    ,"Tampa"                ,"33602"
"10362" ,"45093278"   ,"4110 N Marguerite St, Tampa, FL 33603"                             ,"269000"   ,"4"   ,"2"    ,"2102"    ,"Tampa"                ,"33603"
"10363" ,"45087329"   ,"4303 N 30th St, Tampa, FL 33610"                                   ,"339900"   ,"3"   ,"2"    ,"1259"    ,"Tampa"                ,"33610"
"10364" ,"45111278"   ,"464 Lucerne Ave, Tampa, FL 33606"                                  ,"7500000"  ,"6"   ,"7"    ,"6536"    ,"Tampa"                ,"33606"
"10365" ,"154942548"  ,"2115 E Nedro Rd, Tampa, FL 33604"                                  ,"374900"   ,"3"   ,"2"    ,"1578"    ,"Tampa"                ,"33604"
"10366" ,"45076222"   ,"10007 N 23rd St, Tampa, FL 33612"                                  ,"220000"   ,"3"   ,"2"    ,"1152"    ,"Tampa"                ,"33612"
"10367" ,"45073471"   ,"10213 N Ojus Dr, Tampa, FL 33617"                                  ,"105000"   ,"3"   ,"3"    ,"1050"    ,"Tampa"                ,"33617"
"10368" ,"68591239"   ,"5125 Palm Springs Blvd UNIT 6105, Tampa, FL 33647"                 ,"265000"   ,"3"   ,"2"    ,"1292"    ,"Tampa"                ,"33647"
"10369" ,"45086839"   ,"3611 E Chelsea St, Tampa, FL 33610"                                ,"179900"   ,"3"   ,"2"    ,"1410"    ,"Tampa"                ,"33610"
"10370" ,"44926317"   ,"5100 Burchette Rd UNIT 500, Tampa, FL 33647"                       ,"285000"   ,"3"   ,"2"    ,"1080"    ,"Tampa"                ,"33647"
"10371" ,"44962252"   ,"17736 Long Ridge Rd, Tampa, FL 33647"                              ,"450000"   ,"3"   ,"3"    ,"2022"    ,"Tampa"                ,"33647"
"10372" ,"45110126"   ,"2207 Grant St, Tampa, FL 33605"                                    ,"245500"   ,"2"   ,"1"    ,"889"     ,"Tampa"                ,"33605"
"10373" ,"45078505"   ,"2020 E Okaloosa Ave, Tampa, FL 33604"                              ,"350000"   ,"3"   ,"3"    ,"1206"    ,"Tampa"                ,"33604"
"10374" ,"45108404"   ,"1003 E 19th Ave, Tampa, FL 33605"                                  ,"679900"   ,"3"   ,"3"    ,"1829"    ,"Tampa"                ,"33605"
"10375" ,"44961661"   ,"8905 Magnolia Chase Cir, Tampa, FL 33647"                          ,"850000"   ,"4"   ,"4"    ,"3121"    ,"Tampa"                ,"33647"
"10376" ,"45095046"   ,"812 E Baker St, Tampa, FL 33603"                                   ,"448989"   ,"4"   ,"3"    ,"1686"    ,"Tampa"                ,"33603"
"10377" ,"45104129"   ,"3115 W La Salle St, Tampa, FL 33607"                               ,"649990"   ,"4"   ,"3"    ,"2194"    ,"Tampa"                ,"33607"
"10378" ,"45054200"   ,"3009 S West Shore Blvd, Tampa, FL 33629"                           ,"2995000"  ,"5"   ,"5"    ,"5389"    ,"Tampa"                ,"33629"
"10379" ,"81945634"   ,"1208 E Kennedy Blvd UNIT 314, Tampa, FL 33602"                     ,"469500"   ,"2"   ,"1"    ,"1050"    ,"Tampa"                ,"33602"
"10380" ,"82047987"   ,"8452 Dunham Station Dr, Tampa, FL 33647"                           ,"1082000"  ,"4"   ,"4"    ,"3935"    ,"Tampa"                ,"33647"
"10381" ,"2070250802" ,"7155 E Bank Dr #205, Tampa, FL 33617"                              ,"145000"   ,"2"   ,"2"    ,"864"     ,"Tampa"                ,"33617"
"10382" ,"45078444"   ,"2009 E Eskimo Ave, Tampa, FL 33604"                                ,"229900"   ,"3"   ,"1"    ,"1114"    ,"Tampa"                ,"33604"
"10383" ,"45111306"   ,"10 Ladoga Ave, Tampa, FL 33606"                                    ,"5200000"  ,"5"   ,"4"    ,"4242"    ,"Tampa"                ,"33606"
"10384" ,"45033930"   ,"11009 Forest Hills Dr, Tampa, FL 33612"                            ,"485000"   ,"4"   ,"2"    ,"2212"    ,"Tampa"                ,"33612"
"10385" ,"45053781"   ,"4702 W Heron Ln, Tampa, FL 33629"                                  ,"1799000"  ,"4"   ,"3"    ,"3636"    ,"Tampa"                ,"33629"
"10386" ,"68532727"   ,"8261 Dunham Station Dr, Tampa, FL 33647"                           ,"625000"   ,"3"   ,"3"    ,"2514"    ,"Tampa"                ,"33647"
"10387" ,"54781949"   ,"10219 Devonshire Lake Dr, Tampa, FL 33647"                         ,"349900"   ,"3"   ,"2"    ,"1578"    ,"Tampa"                ,"33647"
"10388" ,"82979679"   ,"10910 Ancient Futures Dr, Tampa, FL 33647"                         ,"475000"   ,"4"   ,"3"    ,"2563"    ,"Tampa"                ,"33647"
"10389" ,"45088778"   ,"1607 E Ida St, Tampa, FL 33610"                                    ,"168000"   ,"3"   ,"2"    ,"1389"    ,"Tampa"                ,"33610"
"10390" ,"99640542"   ,"8311 Ogontz Ave, Tampa, FL 33604"                                  ,"275000"   ,"3"   ,"2"    ,"1232"    ,"Tampa"                ,"33604"
"10391" ,"66715791"   ,"10130 Deercliff Dr, Tampa, FL 33647"                               ,"650000"   ,"5"   ,"4"    ,"3957"    ,"Tampa"                ,"33647"
"10392" ,"45105681"   ,"211 W Floribraska Ave, Tampa, FL 33603"                            ,"575000"   ,"3"   ,"2"    ,"1704"    ,"Tampa"                ,"33603"
"10393" ,"44895805"   ,"13805 Cherry Brook Ln, Tampa, FL 33618"                            ,"499000"   ,"3"   ,"2"    ,"2497"    ,"Tampa"                ,"33618"
"10394" ,"89747606"   ,"10625 Liberty Bell Dr, Tampa, FL 33647"                            ,"396000"   ,"4"   ,"3"    ,"1922"    ,"Tampa"                ,"33647"
"10395" ,"44962719"   ,"18132 Regents Square Dr, Tampa, FL 33647"                          ,"675000"   ,"5"   ,"5"    ,"3242"    ,"Tampa"                ,"33647"
"10396" ,"2142883876" ,"422 E Forest Ave, Tampa, FL 33602"                                 ,"599900"   ,"4"   ,"3"    ,"2506"    ,"Tampa"                ,"33602"
"10397" ,"45033252"   ,"10209 N Annette Ave, Tampa, FL 33612"                              ,"338700"   ,"3"   ,"3"    ,"1261"    ,"Tampa"                ,"33612"
"10398" ,"44962236"   ,"17704 Long Ridge Rd, Tampa, FL 33647"                              ,"525000"   ,"4"   ,"3"    ,"2301"    ,"Tampa"                ,"33647"
"10399" ,"45053436"   ,"1610 Culbreath Isles Dr, Tampa, FL 33629"                          ,"7999990"  ,"5"   ,"5"    ,"5266"    ,"Tampa"                ,"33629"
"10400" ,"45035580"   ,"8520 N Newport Ave, Tampa, FL 33604"                               ,"299900"   ,"2"   ,"1"    ,"734"     ,"Tampa"                ,"33604"
"10401" ,"45105907"   ,"2610 N Highland Ave, Tampa, FL 33602"                              ,"797000"   ,"6"   ,"4"    ,"2672"    ,"Tampa"                ,"33602"
"10402" ,"45093278"   ,"4110 N Marguerite St, Tampa, FL 33603"                             ,"269000"   ,"4"   ,"2"    ,"2102"    ,"Tampa"                ,"33603"
"10403" ,"45087329"   ,"4303 N 30th St, Tampa, FL 33610"                                   ,"339900"   ,"3"   ,"2"    ,"1259"    ,"Tampa"                ,"33610"
"10404" ,"45111278"   ,"464 Lucerne Ave, Tampa, FL 33606"                                  ,"7500000"  ,"6"   ,"7"    ,"6536"    ,"Tampa"                ,"33606"
"10405" ,"154942548"  ,"2115 E Nedro Rd, Tampa, FL 33604"                                  ,"374900"   ,"3"   ,"2"    ,"1578"    ,"Tampa"                ,"33604"
"10406" ,"45076222"   ,"10007 N 23rd St, Tampa, FL 33612"                                  ,"220000"   ,"3"   ,"2"    ,"1152"    ,"Tampa"                ,"33612"
"10407" ,"45073471"   ,"10213 N Ojus Dr, Tampa, FL 33617"                                  ,"105000"   ,"3"   ,"3"    ,"1050"    ,"Tampa"                ,"33617"
"10408" ,"68591239"   ,"5125 Palm Springs Blvd UNIT 6105, Tampa, FL 33647"                 ,"265000"   ,"3"   ,"2"    ,"1292"    ,"Tampa"                ,"33647"
"10409" ,"45086839"   ,"3611 E Chelsea St, Tampa, FL 33610"                                ,"179900"   ,"3"   ,"2"    ,"1410"    ,"Tampa"                ,"33610"
"10410" ,"44926317"   ,"5100 Burchette Rd UNIT 500, Tampa, FL 33647"                       ,"285000"   ,"3"   ,"2"    ,"1080"    ,"Tampa"                ,"33647"
"10411" ,"44962252"   ,"17736 Long Ridge Rd, Tampa, FL 33647"                              ,"450000"   ,"3"   ,"3"    ,"2022"    ,"Tampa"                ,"33647"
"10412" ,"45110126"   ,"2207 Grant St, Tampa, FL 33605"                                    ,"245500"   ,"2"   ,"1"    ,"889"     ,"Tampa"                ,"33605"
"10413" ,"45078505"   ,"2020 E Okaloosa Ave, Tampa, FL 33604"                              ,"350000"   ,"3"   ,"3"    ,"1206"    ,"Tampa"                ,"33604"
