"Address","lon","lat","address"
"917 E Indiana Ave, Spokane, WA 99207",-117.3956767,47.6749786,"917 e indiana ave, spokane, wa 99207, usa"
"9809 Angora St, Dallas, TX 75218",-96.6984428,32.8363059,"9809 angora st, dallas, tx 75218, usa"
"4419 Buena Vista St APT 4, Dallas, TX 75205",-96.7930212,32.8211401,"4419 buena vista st apt 4, dallas, tx 75205, usa"
"7325 Mithril Ave, Las Vegas, NV 89178",-115.2520395,36.0075636,"7325 w mithril ave, las vegas, nv 89178, usa"
"6606 Collingsworth St, Las Vegas, NV 89131",-115.2233275,36.2797085,"6606 collingsworth st, las vegas, nv 89131, usa"
"5916 Seldom Scene Ct, Las Vegas, NV 89148",-115.3091082,36.0810688,"5916 seldom scene ct, las vegas, nv 89148, usa"
"167 Evergreen St, Staten Island, NY 10308",-74.141865,40.5577475,"167 evergreen st, staten island, ny 10308, usa"
"457 Brighton Street, Staten Island, NY 10307",-74.2412059,40.4987185,"457 brighton st, staten island, ny 10307, usa"
"8912 Willow Wood Ct, Raleigh, NC 27613",-78.711061,35.904029,"8912 willow wood ct, raleigh, nc 27613, usa"
"8817 Stage Ford Rd, Raleigh, NC 27615",-78.6810236,35.9108416,"8817 stage ford rd, raleigh, nc 27615, usa"
"736 Grove Ave, Raleigh, NC 27606",-78.7160225,35.780435,"736 grove ave, raleigh, nc 27606, usa"
"2227 E 17th Ave, Spokane, WA 99203",-117.3777755,47.6405494,"2227 e 17th ave, spokane, wa 99203, usa"
"6628 E Valley Springs Rd, Spokane, WA 99217",-117.3148586,47.7014382,"6628 e valley springs rd, spokane, wa 99217, usa"
"8704 E Sugar Pine Ln, Spokane, WA 99217",-117.2884761,47.7089732,"8704 e sugar pine ln, spokane, wa 99217, usa"
"507 W Basalt Ridge Dr, Spokane, WA 99224",-117.4191744,47.5909782,"507 w basalt ridge dr, spokane, wa 99224, usa"
"13408 N Golf View Ln, Spokane, WA 99208",-117.395787,47.779324,"13408 north golf view lane, spokane, wa 99208, usa"
"4410 Westminster Pl, Saint Louis, MO 63108",-90.253258,38.6459316,"4410 westminster pl, st. louis, mo 63108, usa"
"5070 Waterman Blvd #A, Saint Louis, MO 63108",-90.2666764,38.648118,"5070 waterman blvd a, st. louis, mo 63108, usa"
"Rockwood with Basement Plan, Sundance Ridge",NA,NA,NA
"9589 Ancala Hollow Ct, Las Vegas, NV 89148",-115.301654,36.094994,"9589 ancala hollow ct, las vegas, nv 89148, usa"
"11224 Rose Reflet Pl, Las Vegas, NV 89144",-115.340451,36.1889256,"11224 rose reflet pl, las vegas, nv 89144, usa"
"8308 Arroyo Justin Ave, Las Vegas, NV 89128",-115.2765583,36.193475,"8308 arroyo justin ave, las vegas, nv 89128, usa"
"89-11 156th Avenue, Howard Beach, NY 11414",-73.8445069,40.6639886,"89-11 156th ave, howard beach, ny 11414, usa"
"229 Windsor Rd, Staten Island, NY 10314",-74.1215154,40.6119958,"229 windsor rd, staten island, ny 10314, usa"
"6718 Beach Channel Drive, Arverne, NY 11692",-73.796974,40.593041,"67-18 beach channel dr, far rockaway, ny 11692, usa"
"4043 Dyre Avenue, BRONX, NY 10466",-73.8313039,40.891908,"4043 dyre ave, the bronx, ny 10466, usa"
"2920 N Ridgeway Ave, Chicago, IL 60618",-87.7210193,41.9343269,"2920 n ridgeway ave, chicago, il 60618, usa"
"710 Mike McCarthy Way #6-10, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 6 10, green bay, wi 54304, usa"
"710 Mike McCarthy Way #1-11-2A, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 1 11 2a, green bay, wi 54304, usa"
"710 Mike McCarthy Way #11-2A-2, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 11 2a 2, green bay, wi 54304, usa"
"3200 Ross Ave APT 1, Dallas, TX 75204",-96.7902056,32.7943345,"3200 ross ave apt 1, dallas, tx 75204, usa"
"6585 W Torino Ave, Las Vegas, NV 89139",-115.2364566,36.0286753,"6585 w torino ave, las vegas, nv 89139, usa"
"1860 Ski Slope Cir, Las Vegas, NV 89117",-115.2641718,36.1509881,"1860 ski slope cir, las vegas, nv 89117, usa"
"290 Ridgecrest Ave, Staten Island, NY 10312",-74.1606268,40.5406158,"290 ridgecrest ave, staten island, ny 10312, usa"
"245 E 72nd St APT 14B, New York, NY 10021",-73.9589033,40.7692372,"245 e 72nd st #14b, new york, ny 10021, usa"
"1345 Saint Marks Avenue, Crown Heights, NY 11233",-73.9238233,40.6739375,"1345 st marks ave, brooklyn, ny 11233, usa"
"8008 Connestee Ct, Raleigh, NC 27612",-78.7386537,35.8758739,"8008 connestee ct, raleigh, nc 27612, usa"
"4208 Fares Wall Ct, Raleigh, NC 27616",-78.5532864,35.836677,"4208 fares wall ct, raleigh, nc 27616, usa"
"5008 S Saint Andrews Ln, Spokane, WA 99223",-117.3983269,47.6085635,"5008 s st andrews ln, spokane, wa 99223, usa"
"2368 Switchback Valley St, Las Vegas, NV 89138",-115.3475339,36.2062647,"2368 switchback vly st, las vegas, nv 89138, usa"
"9328 Red Twig Dr, Las Vegas, NV 89134",-115.2999177,36.2006261,"9328 red twig dr, las vegas, nv 89134, usa"
"56 Madison-the Glen-the Preserve, Affton, MO 63123",-90.3331719,38.5506084,"affton, mo 63123, usa"
"145 E Harmon Ave #3401&3403, Las Vegas, NV 89109",-115.1667371,36.1060561,"145 e harmon ave #3401, las vegas, nv 89109, usa"
"4214 Nashwood Ln, Dallas, TX 75244",-96.8375496,32.911754,"4214 nashwood ln, dallas, tx 75244, usa"
"9552 Camino Capistrano Ln, Las Vegas, NV 89147",-115.3006139,36.1203135,"9552 camino capistrano ln, las vegas, nv 89147, usa"
"19909 N Hazard Rd, Spokane, WA 99208",-117.4991777,47.8388453,"19909 n hazard rd, spokane, wa 99208, usa"
"49 Madison Glencarefree Preserve, Saint Louis, MO 63123",-90.3277829,38.5580845,"st. louis, mo 63123, usa"
"3762 Lone Mesa Dr, Las Vegas, NV 89147",-115.2900093,36.1211702,"3762 lone mesa dr, las vegas, nv 89147, usa"
"5301 W Leland Ave, Chicago, IL 60630",-87.7602654,41.9653551,"5301 w leland ave, chicago, il 60630, usa"
"10716 Leslie Dr, Raleigh, NC 27615",-78.6605062,35.9298102,"10716 leslie dr, raleigh, nc 27615, usa"
"2433 Sunnystone Way, Raleigh, NC 27613",-78.7282022,35.9431301,"2433 sunnystone way, raleigh, nc 27613, usa"
"4694 W Lowell Ave LOT 2, Spokane, WA 99208",-117.478163,47.741294,"4694 w lowell ave #2, spokane, wa 99208, usa"
"0 Lasalle St, Saint Louis, MO 63104",-90.2168322,38.6208422,"lasalle st, st. louis, mo 63104, usa"
"3304 Duchess Trl, Dallas, TX 75229",-96.8673232,32.8929445,"3304 duchess trail, dallas, tx 75229, usa"
"915 W Basalt Ridge Dr, Spokane, WA 99224",-117.4251216,47.590949,"915 w basalt ridge dr, spokane, wa 99224, usa"
"4545 Lindell Blvd APT 11, Saint Louis, MO 63108",-90.2594755,38.6432895,"4545 lindell blvd #11, st. louis, mo 63108, usa"
"5501 Lucky Clover St, Las Vegas, NV 89149",-115.2784336,36.2615177,"5501 lucky clover st, las vegas, nv 89149, usa"
"5032 SW Taylors Ferry Rd, Portland, OR 97219",-122.7291769,45.454689,"5032 sw taylors ferry rd, portland, or 97219, usa"
"2965 Mann St, Las Vegas, NV 89146",-115.232034,36.1355495,"2965 mann st, las vegas, nv 89146, usa"
"710 Mike McCarthy Way #8-9, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 8 9, green bay, wi 54304, usa"
"710 Mike McCarthy Way #8-5B, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 8 5b, green bay, wi 54304, usa"
"210 S Rosemont Ave, Dallas, TX 75208",-96.8476004,32.7437067,"210 s rosemont ave, dallas, tx 75208, usa"
"315 S Rosemont Ave, Dallas, TX 75208",-96.8481449,32.7426235,"315 s rosemont ave, dallas, tx 75208, usa"
"710 N Bishop Ave, Dallas, TX 75208",-96.8275941,32.7511142,"710 n bishop ave, dallas, tx 75208, usa"
"4630 Junius St, Dallas, TX 75246",-96.7706674,32.7970398,"4630 junius st, dallas, tx 75246, usa"
"9718 Bedstraw St, Las Vegas, NV 89178",-115.2938986,36.0117801,"9718 bedstraw st, las vegas, nv 89178, usa"
"272 Beesley Dr, Las Vegas, NV 89110",-115.0383973,36.1645872,"272 beesley dr, las vegas, nv 89110, usa"
"229 E 28th St, New York, NY 10016",-73.9794487,40.7415334,"229 e 28th st, new york, ny 10016, usa"
"9281 Shore Rd APT 607, Brooklyn, NY 11209",-74.0396344,40.6189361,"9281 shore rd apt 607, brooklyn, ny 11209, usa"
"229 E 14th St APT 3E, New York, NY 10003",-73.9858266,40.7329747,"229 e 14th st #3e, new york, ny 10003, usa"
"2035 Chatterton Avenue, BRONX, NY 10472",-73.8550659,40.8278444,"2035 chatterton ave, the bronx, ny 10472, usa"
"1302 Dogwood Ln, Raleigh, NC 27607",-78.6813338,35.8039493,"1302 dogwood ln, raleigh, nc 27607, usa"
"4411 McPherson Ave APT 4, Saint Louis, MO 63108",-90.2533467,38.6452847,"4411 mcpherson ave apt 4, st. louis, mo 63108, usa"
"4738 W Lex Ave LOT 13, Spokane, WA 99208",-117.4790383,47.7389789,"4738 w lex ave #13, spokane, wa 99208, usa"
"3459 Crossman Ave, Dallas, TX 75212",-96.8415278,32.7853354,"3459 crossman ave, dallas, tx 75212, usa"
"10226 Vinemont St, Dallas, TX 75218",-96.702308,32.8445863,"10226 vinemont st, dallas, tx 75218, usa"
"9146 Cochran Heights Dr, Dallas, TX 75220",-96.844218,32.8633491,"9146 cochran heights dr, dallas, tx 75220, usa"
"211 Bancroft Ave, Staten Island, NY 10306",-74.1084194,40.5760188,"211 bancroft ave, staten island, ny 10306, usa"
"7048 Mistflower Ln, Dallas, TX 75231",-96.7340328,32.8737557,"7048 mistflower ln., dallas, tx 75231, usa"
"12021 N Country Club Dr, Spokane, WA 99218",-117.4334164,47.7674327,"12021 n country club dr, spokane, wa 99218, usa"
"Lincoln 3-Car Plan, Woodridge : Platinum Collection",NA,NA,NA
"9305 Dove Meadow Dr, Dallas, TX 75243",-96.7418216,32.9035035,"9305 dove meadow dr, dallas, tx 75243, usa"
"7921 Arden Point St, Las Vegas, NV 89149",-115.3126964,36.3054429,"7921 arden point st, las vegas, nv 89149, usa"
"1818 E 17th Ave, Spokane, WA 99203",-117.3833545,47.6396086,"1818 e 17th ave, spokane, wa 99203, usa"
"2810 W Sunset View Ln, Spokane, WA 99208",-117.4523385,47.7248507,"2810 sunset view ln, spokane, wa 99208, usa"
"4603 W University Blvd, Dallas, TX 75209",-96.8310152,32.8452339,"4603 w university blvd, dallas, tx 75209, usa"
"4220 Maryland Ave, Saint Louis, MO 63108",-90.248808,38.64147,"4220 maryland ave, st. louis, mo 63108, usa"
"68 Madison Ave, Saint Louis, MO 63122",-90.4042895,38.5798134,"68 e madison ave, kirkwood, mo 63122, usa"
"4698 W Lowell Ave LOT 1, Spokane, WA 99208",-117.478342,47.741195,"4698 w lowell ave #1, spokane, wa 99208, usa"
"6467 82nd Place, Middle Village, NY 11379",-73.8715051,40.7185527,"64-67 82nd pl, queens, ny 11379, usa"
"2100 Oakcrest Ct, Raleigh, NC 27612",-78.6713858,35.8777964,"2100 oakcrest ct, raleigh, nc 27612, usa"
"1501 N River Vista St, Spokane, WA 99224",-117.4633199,47.6707452,"1501 n river vista st, spokane, wa 99224, usa"
"2026 W Stonewall Ave, Spokane, WA 99208",-117.4425676,47.7340482,"2026 w stonewall ave, spokane, wa 99208, usa"
"6428 Camellia Creek Dr, Raleigh, NC 27603",-78.6774589,35.6077021,"camellia crk dr, north carolina 27603, usa"
"7434 Bretton Oaks St, Las Vegas, NV 89166",-115.3177892,36.2972346,"7434 bretton oaks st, las vegas, nv 89166, usa"
"5537 Evaline St, Las Vegas, NV 89120",-115.1178117,36.0891094,"5537 evaline st, las vegas, nv 89120, usa"
"1019 Sarasota Cir, Dallas, TX 75223",-96.7420647,32.8007372,"1019 sarasota cir, dallas, tx 75223, usa"
"Riverside with Basement Plan, Sundance Ridge",-117.3754942,33.9806005,"riverside, ca, usa"
"10542 Pagewood Dr, Dallas, TX 75230",-96.7830243,32.8896474,"10542 pagewood dr, dallas, tx 75230, usa"
"5911 Anita St, Dallas, TX 75206",-96.765141,32.8349337,"5911 anita st, dallas, tx 75206, usa"
"5733 Belmont Ave, Dallas, TX 75206",-96.7687432,32.8177639,"5733 belmont ave, dallas, tx 75206, usa"
"2622 N Carroll Ave, Dallas, TX 75204",-96.788405,32.8099771,"2622 n carroll ave, dallas, tx 75204, usa"
"10862 Carissa Dr, Dallas, TX 75218",-96.6976071,32.8613501,"10862 carissa dr, dallas, tx 75218, usa"
"137-48 228th Street, Laurelton, NY 11413",-73.7452344,40.6722694,"137-48 228th st, queens, ny 11413, usa"
"75 Randall Ave, Staten Island, NY 10301",-74.0987035,40.6319302,"75 randall ave, staten island, ny 10301, usa"
"5215 Avenue I, Brooklyn, NY 11234",-73.9256603,40.6309063,"5215 avenue i, brooklyn, ny 11234, usa"
"39 Greenport St, Staten Island, NY 10304",-74.0982331,40.5972752,"39 greenport st, staten island, ny 10304, usa"
"80-57 89th Avenue, Woodhaven, NY 11421",-73.8592711,40.6891477,"80-57 89th ave, jamaica, ny 11421, usa"
"105-40 Vanwyck Blvd, South Richmond Hill, NY 11419",-73.8100054,40.6896078,"105-40 van wyck expy, queens, ny 11419, usa"
"198 Regis Dr, Staten Island, NY 10314",-74.1615442,40.6199881,"198 regis dr, staten island, ny 10314, usa"
"4503 S Craig Rd, Medical Lake, WA 99022",-117.6069299,47.6137065,"4503 s craig rd, medical lake, wa 99022, usa"
"1021 S Carousel Ln, Spokane, WA 99224",-117.4693038,47.6456582,"1021 s carousel ln, spokane, wa 99224, usa"
"66 Chart Loop, Staten Island, NY 10309",-74.241975,40.528618,"66 chart loop, staten island, ny 10309, usa"
"9477 Creek Summit Cir, Richmond, VA 23235",-77.577077,37.547681,"9477 creek summit cir, richmond, va 23235, usa"
"1015 S F St, Spokane, WA 99224",-117.4617589,47.6458261,"1015 s f st, spokane, wa 99224, usa"
"212 Saint Dunstans Rd, Baltimore, MD 21212",-76.6180978,39.3594463,"212 st dunstans rd, baltimore, md 21212, usa"
"3001 Stone Fence Pl, Green Bay, WI 54311",-87.8746146,44.4739494,"bellevue, wi 54311, usa"
"12207 Snow White Dr, Dallas, TX 75244",-96.8435171,32.9142102,"12207 snow white dr, dallas, tx 75244, usa"
"2167 Marilla St, Dallas, TX 75201",-96.7892612,32.7786195,"2167 marilla st, dallas, tx 75201, usa"
"1330 S Llewellyn Ave, Dallas, TX 75224",-96.8324619,32.7325267,"1330 s llewellyn ave, dallas, tx 75224, usa"
"8000 Silver King Dr, Las Vegas, NV 89129",-115.2701683,36.2415293,"8000 silver king dr, las vegas, nv 89129, usa"
"6706 Zephyr Wind Ave, Las Vegas, NV 89139",-115.2387952,36.0502616,"6706 zephyr wind ave, las vegas, nv 89139, usa"
"3101 Lenoir St, Las Vegas, NV 89135",-115.3353586,36.1332723,"3101 lenoir st, las vegas, nv 89135, usa"
"46 Behan Ct, Staten Island, NY 10306",-74.12153,40.5705711,"46 behan ct, staten island, ny 10306, usa"
"3630 SE Crystal Springs Blvd, Portland, OR 97202",-122.6254407,45.4648447,"3630 se crystal springs blvd, portland, or 97202, usa"
"8700 Stage Ford Rd, Raleigh, NC 27615",-78.6802261,35.9071522,"8700 stage ford rd, raleigh, nc 27615, usa"
"4520 Bridle Run Dr, Raleigh, NC 27615",-78.7148984,35.7485704,"4520 bridle run dr, raleigh, nc 27606, usa"
"5104 Blue Vista Ct, Raleigh, NC 27606",-78.713608,35.7418297,"raleigh, nc 27606, usa"
"16712 N Dalton Rd, Spokane, WA 99208",-117.4636813,47.8096093,"16712 n dalton rd, spokane, wa 99208, usa"
"16536 N Columbus Dr, Spokane, WA 99208",-117.3904273,47.8075881,"16536 n columbus st, spokane, wa 99208, usa"
"2201 Sidney St, Saint Louis, MO 63104",-90.2201245,38.6046513,"2201 sidney st, st. louis, mo 63104, usa"
"413 Park Way E, Las Vegas, NV 89106",-115.1703424,36.1674272,"413 park way e, las vegas, nv 89106, usa"
"728 Annadale Rd, Staten Island, NY 10312",-74.17691,40.5442918,"728 annadale rd, staten island, ny 10312, usa"
"30 E Division St #8DE, Chicago, IL 60610",-87.6273128,41.9043262,"30 e division st #8de, chicago, il 60610, usa"
"710 Mike McCarthy Way #7-10, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 7 10, green bay, wi 54304, usa"
"9929 Crestwick Dr, Dallas, TX 75238",-96.7138843,32.8763294,"9929 crestwick dr, dallas, tx 75238, usa"
"5347 Morningside Ave, Dallas, TX 75206",-96.7776119,32.8293032,"5347 morningside ave, dallas, tx 75206, usa"
"3371 Regent Dr, Dallas, TX 75229",-96.8650993,32.8944286,"3371 regent dr, dallas, tx 75229, usa"
"4140 Newton Ave APT 11, Dallas, TX 75219",-96.8059845,32.8184437,"4140 newton ave apt 11, dallas, tx 75219, usa"
"915 Knott Pl, Dallas, TX 75208",-96.8379265,32.763152,"915 knott pl, dallas, tx 75208, usa"
"2940 Bel Air Dr, Las Vegas, NV 89109",-115.1397932,36.1366235,"2940 bel air dr, las vegas, nv 89109, usa"
"6342 Bullring Ln, Las Vegas, NV 89130",-115.2325897,36.2709594,"6342 bullring ln, las vegas, nv 89130, usa"
"194-11 100th Avenue, Hollis, NY 11423",-73.7643565,40.7095778,"194-11 100th ave, queens, ny 11423, usa"
"1522 Mcdonald Street, BRONX, NY 10461",-73.843032,40.8551222,"1522 mcdonald st, the bronx, ny 10461, usa"
"24-06 94th Street, East Elmhurst, NY 11369",-73.8761105,40.7657008,"24-06 94th st, queens, ny 11369, usa"
"14 Wadsworth Ave, Staten Island, NY 10305",-74.0610623,40.6062804,"14 wadsworth ave, staten island, ny 10305, usa"
"1754 Brooklyn Avenue, Midwood, NY 11210",-73.9418489,40.6302908,"1754 brooklyn ave, brooklyn, ny 11210, usa"
"315 E 80th St APT 2G, New York, NY 10075",-73.9535749,40.7738009,"315 e 80th st #2g, new york, ny 10075, usa"
"305 Cofre #701, New York, NY 10001",-73.9991637,40.7536854,"new york, ny 10001, usa"
"2156 Beverley Rd, Brooklyn, NY 11226",-73.956918,40.6444426,"2156 beverley rd, brooklyn, ny 11226, usa"
"120 Java St #1A, Brooklyn, NY 11222",-73.9561468,40.7312526,"120 java st #1a, brooklyn, ny 11222, usa"
"829 Meehan Ave, Far Rockaway, NY 11691",-73.7441045,40.5986751,"829 meehan ave, queens, ny 11691, usa"
"1254 SW Texas St, Portland, OR 97219",-122.6911107,45.4734781,"1254 sw texas st., portland, or 97219, usa"
"815 S Person St, Raleigh, NC 27601",-78.6351527,35.7698464,"815 s person st, raleigh, nc 27601, usa"
"4009 Falls River Ave, Raleigh, NC 27614",-78.5737814,35.9278985,"4009 falls river ave, raleigh, nc 27614, usa"
"3421 Horseshoe Bnd, Raleigh, NC 27613",-78.7063212,35.9436598,"3421 horseshoe bend, raleigh, nc 27613, usa"
"1101 Hobson Ct, Raleigh, NC 27607",-78.66578,35.800662,"1101 hobson ct, raleigh, nc 27607, usa"
"5032 Big Creek Rd, Raleigh, NC 27613",-78.7326088,35.931008,"5032 big creek rd, raleigh, nc 27613, usa"
"819 S Person St, Raleigh, NC 27601",-78.6351266,35.7698242,"819 s person st, raleigh, nc 27601, usa"
"612 W Franklin St #U4A, Richmond, VA 23220",-77.4492701,37.5476222,"612 w franklin st # u4a, richmond, va 23220, usa"
"612 W Franklin St #U4B, Richmond, VA 23220",-77.4494409,37.5478229,"612 w franklin st, richmond, va 23220, usa"
"2023 S Parkwood Cir, Spokane, WA 99223",-117.3654886,47.6357534,"2023 s parkwood cir, spokane, wa 99223, usa"
"5423 S Osprey Heights Dr, Spokane, WA 99224",-117.4285978,47.6034615,"5423 s osprey heights dr, spokane, wa 99224, usa"
"6510 S Creekstone St, Spokane, WA 99224",-117.4299617,47.5940524,"6510 s creekstone st, spokane, wa 99224, usa"
"8848 SW 21st St, Topeka, KS 66615",-95.8281726,39.0298814,"8848 sw 21st st, topeka, ks 66615, usa"
"4139 Beechwood Ln, Dallas, TX 75220",-96.8410769,32.8763675,"4139 beechwood ln, dallas, tx 75220, usa"
"9409 Forestridge Dr, Dallas, TX 75238",-96.7210317,32.8719556,"9409 forestridge dr, dallas, tx 75238, usa"
"86 Mountainview Ave, Staten Island, NY 10314",-74.1267258,40.6103018,"86 mountainview ave, staten island, ny 10314, usa"
"1565 E 34th St, Brooklyn, NY 11234",-73.9414126,40.6168083,"1565 e 34th st, brooklyn, ny 11234, usa"
"7126 Winedale Dr, Dallas, TX 75231",-96.7390087,32.8792293,"7126 winedale dr, dallas, tx 75231, usa"
"7059 S Tangle Heights Dr, Spokane, WA 99224",-117.4173423,47.5893175,"7059 s tangle heights dr, spokane, wa 99224, usa"
"5656 Silent Sky Ave, Las Vegas, NV 89141",-115.2191594,35.9948625,"5656 silent sky ave, las vegas, nv 89141, usa"
"10939 Ridgemeadow Dr, Dallas, TX 75218",-96.6950791,32.8587007,"10939 ridgemeadow dr, dallas, tx 75218, usa"
"5351 Richard Ave, Dallas, TX 75206",-96.7777782,32.8194277,"5351 richard ave, dallas, tx 75206, usa"
"8156 Soaring Owl Ave, Las Vegas, NV 89129",-115.2739885,36.2343377,"8156 soaring owl ave, las vegas, nv 89129, usa"
"370 Walton Row, Saint Louis, MO 63108",-90.2584652,38.646289,"370 walton row, st. louis, mo 63108, usa"
"8401 N Fullview Ln, Spokane, WA 99208",-117.4745884,47.7348501,"8401 n fullview ln, spokane, wa 99208, usa"
"910 Stallings Ave, Atlanta, GA 30316",-84.3324914,33.7294246,"910 stallings ave se, atlanta, ga 30316, usa"
"901 W Westera Ct, Spokane, WA 99224",-117.4246782,47.5983385,"901 w westera ct, spokane, wa 99224, usa"
"6907 E Mockingbird Ln, Dallas, TX 75214",-96.741566,32.8429154,"6907 e mockingbird ln, dallas, tx 75214, usa"
"5204 Coronado Dr, Raleigh, NC 27609",-78.6573595,35.848315,"5204 coronado dr, raleigh, nc 27609, usa"
"1649 E 36th St, Brooklyn, NY 11234",-73.9373484,40.6154952,"1649 e 36th st, brooklyn, ny 11234, usa"
"7205 Claybrook Dr, Dallas, TX 75231",-96.7375847,32.8800107,"7205 claybrook dr, dallas, tx 75231, usa"
"4305 S Rosedale Ln, Spokane, WA 99223",-117.3336913,47.6149622,"4305 s rosedale ln, spokane, wa 99223, usa"
"11744 Corrigan Pl, Las Vegas, NV 89138",-115.3527882,36.1777424,"11744 corrigan pl, las vegas, nv 89138, usa"
"Monroe with Basement Plan, Sundance Ridge",NA,NA,NA
"191 Clove Road, Staten Island, NY 10301",-74.1262211,40.6355784,"191 clove rd, staten island, ny 10310, usa"
"48 Amy Ln, Staten Island, NY 10314",-74.154698,40.5945713,"48 amy ln, staten island, ny 10314, usa"
"3351 Cottage Hill Dr, Green Bay, WI 54311",-87.9142118,44.5467654,"3351 cottage hill dr, green bay, wi 54311, usa"
"3016 Plaza Pl, Raleigh, NC 27612",-78.6858533,35.8590558,"3016 plaza pl, raleigh, nc 27612, usa"
